Date,Event,Event Description,Meeting code,Participant Identifier,Participant outside organization,Client type,Organizer email,Product type,Duration,Call rating out of 5,Actor name,IP address,City,Country,Network Round Trip Time Mean In ms,Transport Protocol,Estimated Upload Bandwidth in kbps,Estimated Download Bandwidth in kbps,Audio Receive Packet Loss Max,Audio Receive Packet Loss Mean,Audio Receive Duration,Audio Send Bitrate Mean in kbps,Audio Send Packet Loss Max,Audio Send Packet Loss Mean,Audio Send Duration,Calendar event ID,Conference ID,Network Recv Jitter Mean in ms,Network Recv Jitter Max in ms,Network Send Jitter Mean in ms,Screencast Receive Bitrate Mean in kbps,Screencast Receive FPS Mean,Screencast Receive Long Side Median,Screencast Receive Packet Loss Max,Screencast Receive Packet Loss Mean,Screencast Receive Duration,Screencast Receive Short Side Median,Screencast Send Bitrate Mean in kbps,Screencast Send FPS Mean,Screencast Send Long Side Median,Screencast Send Packet Loss Max,Screencast Send Packet Loss Mean,Screencast Send Duration,Screencast Send Short Side Median,Video Receive FPS Mean,Video Receive Long Side Median,Video Receive Packet Loss Max,Video Receive Packet Loss Mean,Video Receive Duration,Video Receive Short Side Median,Network Congestion Ratio,Video Send Bitrate Mean in kbps,Video Send FPS Mean,Video Send Long Side Median,Video Send Packet Loss Max,Video Send Packet Loss Mean,Video Send Duration,Video Send Short Side Median
"Jul 13, 2021, 12:33:54 PM PDT",Endpoint left,The endpoint left a video meeting,YWEYQHPXPM,tamblingson798@mycompany.co,No,Web,tamblingson798@mycompany.co,Google Meet,2020,,Ileane Tamblingson,56.64.132.235,Bancroft,Canada,43.0,UDP,606.0,442.0,18.0,1.0,2022,30.0,2.0,0.0,2022,0vjbml5fmbt6repdmju2c4vtlf_20210713T190000Z,D5DaPBl5Ac7HPp0SIwk1YKIQ,17.0,88.0,2.0,133.0,4.0,1792.0,2.0,0.0,482,1120.0,,,,,,0,,21.0,640.0,2.0,0.0,2022,360.0,0,557.0,24.0,640.0,0.0,0.0,2022,360.0
"Jul 13, 2021, 10:46:07 AM PDT",Endpoint left,The endpoint left a video meeting,WSJSVGUQEA,shakshaft640@mycompany.co,No,Web,kennermann871@mycompany.co,Google Meet,2163,,Gretna Shakshaft,32.3.189.209,Dallas,United States,,UDP,3228.0,1863.0,4.0,0.0,2164,5.0,,,2164,4m9hc3dn68rg9gmalqv5urbcd9_20210713T170000Z,OdwuwtfpAaJ1lafbtTcWYKIQ,4.0,39.0,0.0,146.0,0.0,,0.0,0.0,433,,,,,,,0,,0.0,,4.0,0.0,2164,,0,3168.0,,,,,2164,
"Jul 13, 2021, 10:46:07 AM PDT",Endpoint left,The endpoint left a video meeting,WSJSVGUQEA,filpo334@mycompany.co,No,Web,kennermann871@mycompany.co,Google Meet,2775,,Osgood Filpo,196.77.162.203,Cookshire-Eaton,Canada,34.0,UDP,397.0,1495.0,5.0,0.0,2774,11.0,25.0,0.0,2774,4m9hc3dn68rg9gmalqv5urbcd9_20210713T170000Z,OdwuwtfpAaJ1lafbtTcWYKIQ,6.0,55.0,3.0,99.0,4.0,1344.0,0.0,0.0,836,1120.0,,,,,,0,,16.0,320.0,0.0,0.0,2774,180.0,0,360.0,24.0,320.0,4.0,0.0,2774,180.0
"Jul 13, 2021, 10:46:07 AM PDT",Endpoint left,The endpoint left a video meeting,WSJSVGUQEA,skule189@mycompany.co,No,Web,kennermann871@mycompany.co,Google Meet,2604,,Walther Skule,30.69.253.131,Knoxville,United States,41.0,UDP,407.0,1463.0,5.0,0.0,2606,17.0,2.0,0.0,2606,4m9hc3dn68rg9gmalqv5urbcd9_20210713T170000Z,OdwuwtfpAaJ1lafbtTcWYKIQ,5.0,36.0,2.0,93.0,4.0,1344.0,0.0,0.0,810,1120.0,,,,,,0,,16.0,320.0,1.0,0.0,2603,180.0,0,368.0,24.0,320.0,0.0,0.0,2606,180.0
"Jul 13, 2021, 10:42:06 AM PDT",Endpoint left,The endpoint left a video meeting,UXNWUJVYVK,valett538@mycompany.co,No,Web,skule189@mycompany.co,Google Meet,426,,Cazzie Valett,135.181.89.139,Montgomery,United States,26.0,UDP,155.0,10.0,,,0,7.0,3.0,0.0,427,5hp7s4blu3661eb231ips5g6ju_20210713T173000Z,1gx_O5Qh0Nrv5X9SgmJZYKIA,,,3.0,,,,,,0,,,,,,,0,,,,,,0,,0,147.0,23.0,320.0,2.0,0.0,427,180.0
"Jul 13, 2021, 10:31:23 AM PDT",Endpoint left,The endpoint left a video meeting,WSJSVGUQEA,smallpeace315@mycompany.co,No,Web,kennermann871@mycompany.co,Google Meet,1867,,Gerladina Smallpeace,221.128.81.68,Santa Cruz,United States,42.0,UDP,174.0,1542.0,5.0,0.0,1872,9.0,2.0,0.0,1872,4m9hc3dn68rg9gmalqv5urbcd9_20210713T170000Z,OdwuwtfpAaJ1lafbtTcWYKIQ,3.0,67.0,3.0,97.0,4.0,1344.0,0.0,0.0,833,1120.0,,,,,,0,,14.0,320.0,0.0,0.0,1872,180.0,0,142.0,24.0,320.0,1.0,0.0,1872,180.0
"Jul 13, 2021, 10:31:21 AM PDT",Endpoint left,The endpoint left a video meeting,WSJSVGUQEA,timlin221@mycompany.co,No,Web,kennermann871@mycompany.co,Google Meet,1864,,Caryn Timlin,81.6.217.226,Trail,Canada,55.0,UDP,161.0,1440.0,5.0,0.0,1872,2.0,5.0,0.0,1872,4m9hc3dn68rg9gmalqv5urbcd9_20210713T170000Z,OdwuwtfpAaJ1lafbtTcWYKIQ,9.0,92.0,16.0,92.0,4.0,1344.0,3.0,0.0,832,1120.0,,,,,,0,,15.0,320.0,2.0,0.0,1862,180.0,0,139.0,23.0,320.0,12.0,1.0,1872,180.0
"Jul 13, 2021, 10:31:21 AM PDT",Endpoint left,The endpoint left a video meeting,WSJSVGUQEA,valett538@mycompany.co,No,Web,kennermann871@mycompany.co,Google Meet,1841,5.0,Cazzie Valett,135.181.89.139,Montgomery,United States,24.0,UDP,165.0,1576.0,7.0,0.0,1843,2.0,0.0,0.0,1843,4m9hc3dn68rg9gmalqv5urbcd9_20210713T170000Z,OdwuwtfpAaJ1lafbtTcWYKIQ,3.0,32.0,2.0,98.0,4.0,1344.0,2.0,0.0,843,1120.0,,,,,,0,,15.0,320.0,2.0,0.0,1843,180.0,0,141.0,24.0,320.0,0.0,0.0,1843,180.0
"Jul 13, 2021, 10:31:20 AM PDT",Endpoint left,The endpoint left a video meeting,WSJSVGUQEA,lowing81@mycompany.co,No,Web,kennermann871@mycompany.co,Google Meet,1916,,Skyler Lowing,210.124.6.235,Sechelt,Canada,58.0,UDP,160.0,873.0,4.0,0.0,1894,2.0,0.0,0.0,1919,4m9hc3dn68rg9gmalqv5urbcd9_20210713T170000Z,OdwuwtfpAaJ1lafbtTcWYKIQ,4.0,47.0,16.0,97.0,4.0,1344.0,2.0,0.0,840,1120.0,,,,,,0,,19.0,320.0,5.0,0.0,1894,180.0,0,148.0,23.0,320.0,1.0,0.0,1830,180.0
"Jul 13, 2021, 10:31:20 AM PDT",Endpoint left,The endpoint left a video meeting,WSJSVGUQEA,tamblingson798@mycompany.co,No,Web,kennermann871@mycompany.co,Google Meet,1805,,Ileane Tamblingson,56.64.132.235,Bancroft,Canada,45.0,UDP,154.0,1568.0,3.0,0.0,1806,2.0,2.0,0.0,1806,4m9hc3dn68rg9gmalqv5urbcd9_20210713T170000Z,OdwuwtfpAaJ1lafbtTcWYKIQ,4.0,51.0,2.0,98.0,4.0,1344.0,2.0,0.0,829,1120.0,,,,,,0,,15.0,320.0,1.0,0.0,1806,180.0,0,131.0,24.0,320.0,3.0,0.0,1806,180.0
"Jul 13, 2021, 10:31:20 AM PDT",Endpoint left,The endpoint left a video meeting,WSJSVGUQEA,boddie319@mycompany.co,No,Web,kennermann871@mycompany.co,Google Meet,1887,,Glenna Boddie,225.170.208.155,Kansas City,United States,9.0,UDP,168.0,1624.0,7.0,0.0,1887,2.0,0.0,0.0,1887,4m9hc3dn68rg9gmalqv5urbcd9_20210713T170000Z,OdwuwtfpAaJ1lafbtTcWYKIQ,3.0,25.0,0.0,98.0,4.0,1344.0,0.0,0.0,836,1120.0,,,,,,0,,15.0,320.0,0.0,0.0,1887,180.0,0,141.0,24.0,320.0,0.0,0.0,1865,180.0
"Jul 13, 2021, 10:31:19 AM PDT",Endpoint left,The endpoint left a video meeting,WSJSVGUQEA,stuehmeyer497@mycompany.co,No,Web,kennermann871@mycompany.co,Google Meet,1871,,Reggis Stuehmeyer,66.199.218.143,Columbia,United States,,UDP,3240.0,1623.0,8.0,0.0,1877,1.0,,,1877,4m9hc3dn68rg9gmalqv5urbcd9_20210713T170000Z,OdwuwtfpAaJ1lafbtTcWYKIQ,3.0,40.0,0.0,116.0,0.0,,0.0,0.0,835,,,,,,,0,,0.0,,3.0,0.0,1877,,0,3177.0,,,,,1877,
"Jul 13, 2021, 10:31:19 AM PDT",Endpoint left,The endpoint left a video meeting,WSJSVGUQEA,guislin720@mycompany.co,No,Web,kennermann871@mycompany.co,Google Meet,1366,,Jesus Guislin,183.194.111.159,Dallas,United States,,UDP,3808.0,1866.0,9.0,0.0,1366,1.0,,,1366,4m9hc3dn68rg9gmalqv5urbcd9_20210713T170000Z,OdwuwtfpAaJ1lafbtTcWYKIQ,3.0,30.0,0.0,119.0,0.0,,8.0,0.0,527,,,,,,,0,,0.0,,15.0,0.0,1366,,0,3745.0,,,,,1366,
"Jul 13, 2021, 10:31:19 AM PDT",Endpoint left,The endpoint left a video meeting,WSJSVGUQEA,kennermann871@mycompany.co,No,Web,kennermann871@mycompany.co,Google Meet,1822,,Royce Kennermann,144.95.204.52,Toledo,United States,33.0,UDP,171.0,1541.0,7.0,0.0,1285,19.0,5.0,0.0,1285,4m9hc3dn68rg9gmalqv5urbcd9_20210713T170000Z,OdwuwtfpAaJ1lafbtTcWYKIQ,4.0,48.0,2.0,,,,,,0,,147.0,4.0,1344.0,0.0,0.0,461,1120.0,15.0,320.0,0.0,0.0,1283,180.0,0,128.0,24.0,320.0,1.0,0.0,1285,180.0
"Jul 13, 2021, 10:31:19 AM PDT",Endpoint left,The endpoint left a video meeting,WSJSVGUQEA,eakeley542@mycompany.co,No,Web,kennermann871@mycompany.co,Google Meet,1545,,Donnell Eakeley,84.155.45.80,Beaumont,Canada,39.0,UDP,3234.0,1505.0,3.0,0.0,1553,0.0,,,1553,4m9hc3dn68rg9gmalqv5urbcd9_20210713T170000Z,OdwuwtfpAaJ1lafbtTcWYKIQ,3.0,31.0,,95.0,0.0,1504.0,3.0,0.0,700,1120.0,,,,,,0,,0.0,320.0,2.0,0.0,1543,180.0,0,1041.0,90.0,1280.0,,,1553,720.0
"Jul 13, 2021, 10:31:19 AM PDT",Endpoint left,The endpoint left a video meeting,WSJSVGUQEA,thews865@mycompany.co,No,Web,kennermann871@mycompany.co,Google Meet,1816,,Eachelle Thews,229.57.171.118,Newmarket,Canada,48.0,UDP,148.0,1554.0,7.0,0.0,1818,2.0,2.0,0.0,1818,4m9hc3dn68rg9gmalqv5urbcd9_20210713T170000Z,OdwuwtfpAaJ1lafbtTcWYKIQ,3.0,27.0,3.0,97.0,4.0,1344.0,0.0,0.0,835,1120.0,,,,,,0,,15.0,320.0,0.0,0.0,1815,180.0,0,126.0,24.0,320.0,1.0,0.0,1818,180.0
"Jul 13, 2021, 9:54:16 AM PDT",Endpoint left,The endpoint left a video meeting,PDVAECATDW,filpo334@mycompany.co,No,Web,skule189@mycompany.co,Google Meet,3176,,Osgood Filpo,196.77.162.203,Cookshire-Eaton,Canada,42.0,UDP,618.0,921.0,0.0,0.0,3171,21.0,2.0,0.0,3171,tesri91a3c8lhg4jqeifc8dl3g_20210713T160000Z,yJJVK-1G4LhN05GzWDquYKIQ,10.0,67.0,7.0,,,,,,0,,,,,,,0,,23.0,640.0,0.0,0.0,3171,360.0,0,578.0,21.0,640.0,1.0,0.0,3171,360.0
"Jul 13, 2021, 9:54:15 AM PDT",Endpoint left,The endpoint left a video meeting,PDVAECATDW,kennermann871@mycompany.co,No,Web,skule189@mycompany.co,Google Meet,3230,,Royce Kennermann,144.95.204.52,Toledo,United States,33.0,UDP,609.0,916.0,2.0,0.0,3179,13.0,2.0,0.0,3233,tesri91a3c8lhg4jqeifc8dl3g_20210713T160000Z,yJJVK-1G4LhN05GzWDquYKIQ,6.0,52.0,2.0,,,,,,0,,,,,,,0,,21.0,640.0,0.0,0.0,3179,360.0,0,584.0,24.0,640.0,1.0,0.0,3179,360.0
"Jul 13, 2021, 9:54:15 AM PDT",Endpoint left,The endpoint left a video meeting,PDVAECATDW,skule189@mycompany.co,No,Web,skule189@mycompany.co,Google Meet,3171,,Walther Skule,30.69.253.131,Knoxville,United States,41.0,UDP,614.0,924.0,2.0,0.0,3172,16.0,0.0,0.0,3172,tesri91a3c8lhg4jqeifc8dl3g_20210713T160000Z,yJJVK-1G4LhN05GzWDquYKIQ,5.0,42.0,2.0,,,,,,0,,,,,,,0,,22.0,640.0,0.0,0.0,3172,360.0,0,575.0,23.0,640.0,0.0,0.0,3172,360.0
"Jul 13, 2021, 8:12:18 AM PDT",Endpoint left,The endpoint left a video meeting,IOHYWNUHPQ,timlin221@mycompany.co,No,Web,filpo334@mycompany.co,Google Meet,672,,Caryn Timlin,81.6.217.226,Trail,Canada,68.0,UDP,218.0,1081.0,6.0,0.0,677,2.0,36.0,2.0,677,13ve8dsnql0uaute7j9ngnanem_20210713T150000Z,wwNNNgik0nTWhG-a0dkDYKIA,9.0,44.0,12.0,179.0,5.0,1120.0,0.0,0.0,43,1044.0,,,,,,0,,20.0,320.0,2.0,0.0,669,180.0,2,199.0,24.0,320.0,16.0,1.0,677,180.0
"Jul 13, 2021, 8:12:16 AM PDT",Endpoint left,The endpoint left a video meeting,IOHYWNUHPQ,guislin720@mycompany.co,No,Web,filpo334@mycompany.co,Google Meet,712,,Jesus Guislin,183.194.111.159,Dallas,United States,,UDP,3774.0,1666.0,8.0,0.0,720,3.0,,,720,13ve8dsnql0uaute7j9ngnanem_20210713T150000Z,wwNNNgik0nTWhG-a0dkDYKIA,8.0,37.0,0.0,190.0,0.0,,6.0,2.0,40,,,,,,,0,,0.0,,12.0,0.0,720,,0,3745.0,,,,,720,
"Jul 13, 2021, 8:12:16 AM PDT",Endpoint left,The endpoint left a video meeting,IOHYWNUHPQ,shakshaft640@mycompany.co,No,Web,filpo334@mycompany.co,Google Meet,688,,Gretna Shakshaft,32.3.189.209,Dallas,United States,,UDP,3190.0,1675.0,5.0,0.0,690,5.0,,,690,13ve8dsnql0uaute7j9ngnanem_20210713T150000Z,wwNNNgik0nTWhG-a0dkDYKIA,7.0,37.0,0.0,179.0,0.0,,0.0,0.0,43,,,,,,,0,,0.0,,2.0,0.0,688,,0,3193.0,,,,,688,
"Jul 13, 2021, 8:12:16 AM PDT",Endpoint left,The endpoint left a video meeting,IOHYWNUHPQ,stuehmeyer497@mycompany.co,No,Web,filpo334@mycompany.co,Google Meet,725,,Reggis Stuehmeyer,66.199.218.143,Columbia,United States,,UDP,3222.0,1526.0,7.0,0.0,715,14.0,,,725,13ve8dsnql0uaute7j9ngnanem_20210713T150000Z,wwNNNgik0nTWhG-a0dkDYKIA,5.0,39.0,0.0,157.0,0.0,,0.0,0.0,51,,,,,,,0,,0.0,,2.0,0.0,715,,0,3130.0,,,,,725,
"Jul 13, 2021, 8:12:15 AM PDT",Endpoint left,The endpoint left a video meeting,IOHYWNUHPQ,kennermann871@mycompany.co,No,Web,filpo334@mycompany.co,Google Meet,612,,Royce Kennermann,144.95.204.52,Toledo,United States,37.0,UDP,202.0,955.0,3.0,0.0,575,23.0,0.0,0.0,575,13ve8dsnql0uaute7j9ngnanem_20210713T150000Z,wwNNNgik0nTWhG-a0dkDYKIA,8.0,31.0,3.0,,,,,,0,,192.0,4.0,1120.0,0.0,0.0,27,1044.0,20.0,320.0,1.0,0.0,575,180.0,0,193.0,24.0,320.0,0.0,0.0,533,180.0
"Jul 13, 2021, 8:12:15 AM PDT",Endpoint left,The endpoint left a video meeting,IOHYWNUHPQ,skule189@mycompany.co,No,Web,filpo334@mycompany.co,Google Meet,639,,Walther Skule,30.69.253.131,Knoxville,United States,42.0,UDP,178.0,998.0,3.0,0.0,640,7.0,2.0,0.0,640,13ve8dsnql0uaute7j9ngnanem_20210713T150000Z,wwNNNgik0nTWhG-a0dkDYKIA,7.0,32.0,2.0,179.0,5.0,1120.0,0.0,0.0,44,1044.0,,,,,,0,,20.0,320.0,0.0,0.0,637,180.0,0,150.0,24.0,320.0,6.0,0.0,607,180.0
"Jul 13, 2021, 8:12:15 AM PDT",Endpoint left,The endpoint left a video meeting,IOHYWNUHPQ,filpo334@mycompany.co,No,Web,filpo334@mycompany.co,Google Meet,662,,Osgood Filpo,196.77.162.203,Cookshire-Eaton,Canada,28.0,UDP,261.0,1124.0,6.0,0.0,663,11.0,1.0,0.0,663,13ve8dsnql0uaute7j9ngnanem_20210713T150000Z,wwNNNgik0nTWhG-a0dkDYKIA,8.0,33.0,1.0,171.0,5.0,1120.0,0.0,0.0,43,1044.0,,,,,,0,,20.0,320.0,0.0,0.0,663,180.0,0,236.0,24.0,320.0,0.0,0.0,663,180.0
"Jul 12, 2021, 3:19:16 PM PDT",Endpoint left,The endpoint left a video meeting,PDUACUCEGA,fcutchiep9@slideshare.net,Yes,Web,skule189@mycompany.co,Google Meet,2912,,Filip Cutchie,144.24.81.51,Fort Worth,United States,25.0,UDP,864.0,2206.0,4.0,0.0,2893,22.0,1.0,0.0,2914,11ogb03u9r70im7enori6u9hld_20210712T213000Z,3Rd3L01h509FaUqspILbYKIA,4.0,78.0,2.0,66.0,5.0,1902.0,0.0,0.0,706,1080.0,,,,,,0,,25.0,640.0,0.0,0.0,2893,360.0,0,822.0,24.0,640.0,2.0,0.0,2893,360.0
"Jul 12, 2021, 3:19:16 PM PDT",Endpoint left,The endpoint left a video meeting,PDUACUCEGA,eakeley542@mycompany.co,No,Web,skule189@mycompany.co,Google Meet,2882,,Donnell Eakeley,84.155.45.80,Beaumont,Canada,39.0,UDP,3294.0,2404.0,5.0,0.0,2884,3.0,,,2884,11ogb03u9r70im7enori6u9hld_20210712T213000Z,3Rd3L01h509FaUqspILbYKIA,4.0,36.0,,65.0,0.0,1902.0,2.0,0.0,705,1080.0,,,,,,0,,0.0,640.0,2.0,0.0,2884,360.0,0,1052.0,90.0,1280.0,,,2884,720.0
"Jul 12, 2021, 3:19:15 PM PDT",Endpoint left,The endpoint left a video meeting,PDUACUCEGA,kennermann871@mycompany.co,No,Web,skule189@mycompany.co,Google Meet,2772,,Royce Kennermann,144.95.204.52,Toledo,United States,36.0,UDP,842.0,2282.0,5.0,0.0,2773,9.0,1.0,0.0,2773,11ogb03u9r70im7enori6u9hld_20210712T213000Z,3Rd3L01h509FaUqspILbYKIA,5.0,70.0,2.0,69.0,5.0,1902.0,0.0,0.0,708,1080.0,,,,,,0,,24.0,640.0,0.0,0.0,2771,360.0,0,813.0,24.0,640.0,0.0,0.0,2771,360.0
"Jul 12, 2021, 3:19:15 PM PDT",Endpoint left,The endpoint left a video meeting,PDUACUCEGA,filpo334@mycompany.co,No,Web,skule189@mycompany.co,Google Meet,2884,,Osgood Filpo,196.77.162.203,Cookshire-Eaton,Canada,36.0,UDP,851.0,2252.0,1.0,0.0,2885,12.0,9.0,0.0,2885,11ogb03u9r70im7enori6u9hld_20210712T213000Z,3Rd3L01h509FaUqspILbYKIA,6.0,55.0,5.0,69.0,5.0,1902.0,0.0,0.0,709,1080.0,,,,,,0,,25.0,640.0,0.0,0.0,2885,360.0,0,812.0,24.0,640.0,4.0,0.0,2885,360.0
"Jul 12, 2021, 3:19:15 PM PDT",Endpoint left,The endpoint left a video meeting,PDUACUCEGA,skule189@mycompany.co,No,Web,skule189@mycompany.co,Google Meet,2773,,Walther Skule,30.69.253.131,Knoxville,United States,41.0,UDP,692.0,2756.0,6.0,0.0,2382,17.0,0.0,0.0,2382,11ogb03u9r70im7enori6u9hld_20210712T213000Z,3Rd3L01h509FaUqspILbYKIA,5.0,73.0,2.0,,,,,,0,,115.0,5.0,1902.0,0.0,0.0,393,1080.0,25.0,640.0,0.0,0.0,2382,360.0,0,650.0,24.0,640.0,1.0,0.0,2382,360.0
"Jul 12, 2021, 2:58:26 PM PDT",Endpoint left,The endpoint left a video meeting,HZCKJZSXYO,valett538@mycompany.co,No,Web,valett538@mycompany.co,Google Meet,1301,5.0,Cazzie Valett,135.181.89.139,Montgomery,United States,27.0,UDP,644.0,483.0,2.0,0.0,585,32.0,0.0,0.0,609,,k79l2FbBf4VHrIWlN-cBYKIA,3.0,24.0,2.0,,,,,,0,,224.0,5.0,1414.0,1.0,0.0,585,1280.0,23.0,1280.0,0.0,0.0,585,720.0,0,588.0,24.0,640.0,0.0,0.0,609,360.0
"Jul 12, 2021, 2:58:26 PM PDT",Endpoint left,The endpoint left a video meeting,HZCKJZSXYO,smallpeace315@mycompany.co,No,Web,valett538@mycompany.co,Google Meet,1274,,Gerladina Smallpeace,221.128.81.68,Santa Cruz,United States,41.0,UDP,650.0,669.0,0.0,0.0,1273,14.0,2.0,0.0,1273,,k79l2FbBf4VHrIWlN-cBYKIA,2.0,28.0,3.0,180.0,5.0,1414.0,0.0,0.0,1252,1280.0,,,,,,0,,23.0,1280.0,0.0,0.0,1273,720.0,0,615.0,24.0,640.0,1.0,0.0,1273,360.0
"Jul 12, 2021, 2:20:10 PM PDT",Endpoint left,The endpoint left a video meeting,YOEEJWMTRO,filpo334@mycompany.co,No,Web,boddie319@mycompany.co,Google Meet,1461,,Osgood Filpo,196.77.162.203,Cookshire-Eaton,Canada,29.0,UDP,596.0,972.0,0.0,0.0,1462,14.0,3.0,0.0,1462,520jqs3ip47qva4uu5ks4nlk9c,SGuBqMgAKTpSqWEhdX_qYKIA,2.0,12.0,2.0,281.0,5.0,1920.0,0.0,0.0,225,1080.0,,,,,,0,,23.0,640.0,0.0,0.0,1462,360.0,0,565.0,24.0,640.0,0.0,0.0,1462,360.0
"Jul 12, 2021, 2:20:08 PM PDT",Endpoint left,The endpoint left a video meeting,YOEEJWMTRO,skule189@mycompany.co,No,Web,boddie319@mycompany.co,Google Meet,2023,,Walther Skule,30.69.253.131,Knoxville,United States,42.0,UDP,1023.0,1089.0,2.0,0.0,2025,17.0,0.0,0.0,2025,520jqs3ip47qva4uu5ks4nlk9c,SGuBqMgAKTpSqWEhdX_qYKIA,2.0,26.0,2.0,303.0,5.0,1920.0,0.0,0.0,250,1080.0,,,,,,0,,24.0,640.0,0.0,0.0,2022,360.0,0,984.0,24.0,640.0,0.0,0.0,2025,360.0
"Jul 12, 2021, 2:20:08 PM PDT",Endpoint left,The endpoint left a video meeting,YOEEJWMTRO,boddie319@mycompany.co,No,Web,boddie319@mycompany.co,Google Meet,2193,,Glenna Boddie,225.170.208.155,Kansas City,United States,8.0,UDP,947.0,995.0,2.0,0.0,1831,26.0,0.0,0.0,1995,520jqs3ip47qva4uu5ks4nlk9c,SGuBqMgAKTpSqWEhdX_qYKIA,2.0,24.0,0.0,,,,,,0,,286.0,5.0,1920.0,0.0,0.0,164,1080.0,23.0,640.0,0.0,0.0,1831,360.0,0,914.0,24.0,640.0,0.0,0.0,1995,360.0
"Jul 12, 2021, 1:21:21 PM PDT",Endpoint left,The endpoint left a video meeting,IVOVMXEFHA,valett538@mycompany.co,No,Web,smallpeace315@mycompany.co,Google Meet,1287,5.0,Cazzie Valett,135.181.89.139,Montgomery,United States,26.0,UDP,969.0,1325.0,2.0,0.0,1291,27.0,5.0,0.0,1291,0sifst10vtgop9q6sqkf609vo3,bTWXgXHOc21o1nUEYMBOYKIA,4.0,30.0,2.0,734.0,27.0,2422.0,0.0,0.0,1018,1620.0,,,,,,0,,24.0,1280.0,0.0,0.0,1291,720.0,0,917.0,24.0,640.0,8.0,0.0,1291,360.0
"Jul 12, 2021, 1:21:20 PM PDT",Endpoint left,The endpoint left a video meeting,IVOVMXEFHA,smallpeace315@mycompany.co,No,Web,smallpeace315@mycompany.co,Google Meet,1290,,Gerladina Smallpeace,221.128.81.68,Santa Cruz,United States,40.0,UDP,939.0,701.0,4.0,0.0,432,21.0,0.0,0.0,1192,0sifst10vtgop9q6sqkf609vo3,bTWXgXHOc21o1nUEYMBOYKIA,3.0,31.0,3.0,,,,,,0,,843.0,28.0,2422.0,0.0,0.0,758,1620.0,24.0,1280.0,0.0,0.0,432,720.0,0,889.0,24.0,640.0,0.0,0.0,434,360.0
"Jul 12, 2021, 12:51:33 PM PDT",Endpoint left,The endpoint left a video meeting,KDITJJOCYJ,dnormandaleb8@mozilla.org,Yes,Web,skule189@mycompany.co,Google Meet,1270,,Dania Normandale,163.162.177.169,Fullerton,United States,5.0,UDP,611.0,474.0,2.0,0.0,1273,21.0,2.0,0.0,1273,bq4pgbm9u7ll806ph3ttrd94bc,TOPOgIdHYkKBddgu0m8gYKIQ,4.0,30.0,1.0,,,,,,0,,,,,,,0,,23.0,640.0,1.0,0.0,1273,360.0,0,575.0,24.0,640.0,0.0,0.0,1273,360.0
"Jul 12, 2021, 12:51:31 PM PDT",Endpoint left,The endpoint left a video meeting,KDITJJOCYJ,skule189@mycompany.co,No,Web,skule189@mycompany.co,Google Meet,1267,,Walther Skule,30.69.253.131,Knoxville,United States,42.0,UDP,635.0,477.0,2.0,0.0,1267,29.0,0.0,0.0,1267,bq4pgbm9u7ll806ph3ttrd94bc,TOPOgIdHYkKBddgu0m8gYKIQ,1.0,18.0,3.0,,,,,,0,,,,,,,0,,24.0,640.0,0.0,0.0,1267,360.0,0,575.0,24.0,640.0,1.0,0.0,1267,360.0
"Jul 12, 2021, 12:27:28 PM PDT",Endpoint left,The endpoint left a video meeting,UIWCBJIHBF,kennermann871@mycompany.co,No,Web,kennermann871@mycompany.co,Google Meet,2541,,Royce Kennermann,144.95.204.52,Toledo,United States,35.0,UDP,619.0,1097.0,11.0,0.0,2519,14.0,0.0,0.0,2542,482m8h7q45mf929oj4mi6p0rlq,1FH1QNNztL8L70Q1fpeTYKIQ,9.0,100.0,2.0,207.0,10.0,2250.0,0.0,0.0,2305,1620.0,,,,,,0,,22.0,640.0,0.0,0.0,2519,360.0,0,584.0,24.0,640.0,0.0,0.0,2540,360.0
"Jul 12, 2021, 12:27:28 PM PDT",Endpoint left,The endpoint left a video meeting,UIWCBJIHBF,valett538@mycompany.co,No,Web,kennermann871@mycompany.co,Google Meet,2512,5.0,Cazzie Valett,135.181.89.139,Montgomery,United States,27.0,UDP,597.0,1574.0,14.0,0.0,2513,4.0,0.0,0.0,2513,482m8h7q45mf929oj4mi6p0rlq,1FH1QNNztL8L70Q1fpeTYKIQ,10.0,133.0,2.0,207.0,10.0,2250.0,2.0,0.0,2299,1620.0,,,,,,0,,22.0,640.0,0.0,0.0,2511,360.0,0,576.0,25.0,640.0,0.0,0.0,2513,360.0
"Jul 12, 2021, 12:27:28 PM PDT",Endpoint left,The endpoint left a video meeting,UIWCBJIHBF,thews865@mycompany.co,No,Web,kennermann871@mycompany.co,Google Meet,2446,,Eachelle Thews,229.57.171.118,Newmarket,Canada,46.0,UDP,602.0,1101.0,9.0,0.0,2447,6.0,2.0,0.0,2447,482m8h7q45mf929oj4mi6p0rlq,1FH1QNNztL8L70Q1fpeTYKIQ,6.0,93.0,3.0,207.0,10.0,2250.0,0.0,0.0,2295,1620.0,,,,,,0,,21.0,640.0,0.0,0.0,2447,360.0,0,578.0,25.0,640.0,2.0,0.0,2447,360.0
